,Age,Recency,Promos_Total,Education,Complain,Response,Partner,Kidhome,Teenhome,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8
925,1,1,2,2,0,0,0,0,0,1.0136152466431068,0.8814252882056253,-2.3795938001859334,0.592505335106757,1.1900013825196223,-0.1564428043328498,-0.6313703989495403,0.1601861634722951
926,1,1,0,0,0,0,0,0,1,1.3999054012080576,0.22345034848542497,0.824780948848195,0.8626769830462717,-1.4590847599489911,-0.23715034640283578,0.06512303728691733,-0.17515726329170017
927,1,2,0,1,0,0,0,1,1,-0.2699582256698914,-0.5784776842257148,-0.1336937775048427,0.1290227203175499,-0.9077508141914705,-0.5965503447855383,0.21059114390622824,-0.22468083425808236
928,1,3,0,1,0,0,1,1,0,-2.248451033049747,-1.2358870621972604,-0.18929417938548476,0.15185620879260206,-0.3834270101463228,-0.343664162202034,0.16025575237782919,-0.05270371545790356
929,2,1,0,0,0,0,0,0,1,0.7812762549698467,0.5718027678850942,-0.7214728660339603,0.007989659846420276,0.6043171174077475,-0.05738117180043895,-0.7502057440782253,0.37793542533587865
930,1,2,0,2,0,0,1,1,0,-2.550535595074511,-1.1858928467617609,-0.10772145842062841,0.16447693278321837,-0.3215336175544946,-0.24475146257188934,0.07762469251337675,0.0531266683364336
931,1,1,1,2,0,0,1,1,1,-2.111163739900899,-0.32676945916805045,-0.2573108815530298,-0.03974774307969293,-0.6665389483360452,0.2317416060546816,0.19259489064316643,-0.16823294681085332
932,2,0,0,2,0,1,0,1,1,-1.9472353366961943,0.3718606389947359,-0.0063209516707468105,-0.32345270654745945,-0.49223302573688543,0.33550188148860965,0.05822585385156919,-0.1461948364691052
933,2,1,0,2,0,0,1,2,0,-2.2530661427691725,-0.384029550553093,0.3511639586376324,0.5679184777397056,0.802980123398885,-0.09248871969023208,0.070157899367894,0.12469917890336883
934,1,2,0,2,0,0,1,1,1,-2.471962135753298,-1.083426546081321,-0.2139058458807194,0.294976483098281,0.10405322748689143,0.13238837293624792,0.07894610244436139,-0.050914986804652874
935,1,1,0,2,0,0,0,1,1,-3.121868916858062,1.042481838561808,0.5100685092005168,-0.6727486486624019,-0.12101317509551876,0.5687417189328332,-0.06742216903892508,0.008484203715548661
936,2,3,0,1,0,1,0,0,1,0.7553044904023566,0.3809326737872048,1.7552700708691502,0.4208353814418834,-0.6030544453250638,-1.199749890182685,2.0479407822457145,-1.4610659133031032
937,3,3,0,1,0,0,1,0,1,0.7640657324848932,0.9687335557338823,0.430373509918594,0.15825141020617728,-0.7829337149233975,0.4609343853678324,0.6050039189974804,0.5624556934429848
938,2,0,0,1,0,0,0,1,1,-1.886398942655418,-0.7193264982950704,-0.5593368711940502,-0.166444513654099,-0.5049569164528572,-0.2789767246269255,0.04044926580641872,-0.06661414535917826
939,3,1,0,2,0,0,0,0,1,-0.9328769982165663,1.0054748543944552,-0.3706062560215252,0.3853143987686112,-0.464752980536548,-0.03964320450357148,0.18988126311044426,-0.20378801936777619
940,2,2,0,1,0,0,0,0,1,3.527534201825246,-0.10637365093098991,0.5907091682149034,-0.17011959520423564,-1.3314956772936366,-0.8464728441763436,0.21120979074721416,-1.2901906529089588
941,2,2,0,2,0,0,1,0,1,-0.2786313605981447,1.0981920200611288,-1.0242894778203038,0.2066201817007415,-0.4789729263138561,-0.4563060291656028,-0.10621175212431072,0.2416917077578276
942,2,0,0,2,0,1,1,1,0,-2.350390076536166,-0.621437885119459,0.1406400161646894,-0.15253405711260593,-0.05437582285103466,-0.13084180268561632,0.16295704898445962,-0.13030120548128643
943,2,2,0,2,0,0,0,0,1,-1.997656524260293,0.4671373915609732,-0.023889616278011547,-0.8734058837804092,-0.8186551248472322,0.5557536676901584,0.24661340028775922,-0.3083442690050318
944,1,1,0,1,0,0,0,1,1,-1.4526269251947168,1.268879314419894,0.11297499414331673,-1.1043827227182055,-1.5993037109483303,0.7629223759873038,0.08974736182618873,-0.2454630692624529
945,3,2,0,1,0,0,1,0,1,1.4521236229638308,0.5891740132178955,1.4484894508642023,0.2348242504436612,-1.1794280823479928,-0.9570614493244279,-1.1320624916891417,-1.391669473732304
946,2,1,2,1,0,1,0,0,0,5.015745781632134,-0.8228153343535827,-2.2917339677411577,0.7994041449551395,0.19214777587641588,1.0446194341596788,0.4898847344583106,-0.6937084245306626
947,2,1,0,1,0,0,0,1,0,-2.4305623937841787,0.1355341055683214,0.07755550242381291,-0.2628336513607533,0.009618019734280808,-0.05000728789592413,0.10504237246131837,-0.1036743322200152
948,2,1,0,2,0,1,0,1,0,-2.951302791775988,-0.8657483492054504,-0.018321055935191195,0.19205397908229427,0.7064703867533834,0.08723734253999373,-0.034500203819723574,-0.048370716288591485
949,1,1,0,1,0,0,1,1,0,0.23789720905023765,2.6732025248166096,1.7268971987579689,-1.147171019203884,0.7666759983237277,-0.27997640552835457,0.7059206693687766,0.3857914660151501
950,1,0,0,1,0,0,0,0,0,4.454903590323726,-2.1260994298889364,0.5619883035057399,-1.4093202106510407,-0.5004296613750048,-0.8768854261408239,-0.08845567230294162,-2.0653807598971072
951,2,1,0,2,0,0,1,2,1,-2.5516415574551212,0.5573919024094409,0.028648466930225422,-0.5141250580603187,-0.27495880687938884,0.1612848173848148,0.026434050039721636,0.03236575504392079
952,1,0,0,0,1,0,0,1,0,-2.8553886976578076,0.4027419921077229,0.6259994978146358,-0.050860054848706385,0.2975726858622015,0.12601884090243218,-0.09303383250714832,0.07156923800861381
953,3,0,0,0,0,0,0,0,1,0.357425682991953,0.49360408718393795,0.49188653267550364,-0.749267001056607,-0.17218117594111965,-1.1534591742926572,0.34750003756189723,0.23733419973837672
954,2,2,0,2,0,0,1,0,0,4.464617077404486,-0.8907103792372575,-0.22777538001325562,-1.711176021279722,-0.1223770056632045,-0.413449444642861,-1.4258101248195785,-0.956088036199462
955,2,0,0,1,0,0,0,0,0,3.801977221166825,-2.1653880005405592,-1.4112971344681646,-0.7327614056224653,-1.7313842290720154,0.40336067025398975,0.4124240718113729,1.6323588632810748
956,3,2,1,2,0,0,1,0,0,4.237530901181927,-1.0287911765318924,-1.4537803797649358,-0.7206743232525638,-0.2921120314523181,0.772401679273353,-1.4738600882817745,1.8825441224307427
957,2,1,0,2,0,0,0,2,1,-1.0373104550307641,2.3511159210648636,-0.2191487082168454,-0.6772386507062516,-0.6384465375634996,0.7167677778767302,0.31731630281628703,-0.14469399547692363
958,3,1,0,1,0,0,0,1,1,-2.137524194197951,-0.42950149823240763,0.17434601516899428,-0.04393575208145096,-0.9394662861938654,-0.0006675031649375962,0.075418404939129,-0.22710884135786952
959,3,2,1,1,0,0,1,0,1,1.3895043916975693,3.4864126198414462,0.14554330466060456,2.3657710988071403,-0.07810388818706358,0.12111961268399005,0.0608800149284,-0.3594494642595713
960,3,1,0,0,0,0,0,1,1,-2.350218321413131,-1.65895695708291,-0.4011340178845399,0.19364119366595672,-0.49297741147934293,0.22608818605137357,0.12025708761536912,-0.15681884746549965
961,2,0,0,1,0,0,0,0,0,-4.437127235587149,-0.44544638797994873,0.8189984325186919,0.37794667086269884,2.806819373681549,0.6373305466018666,-0.34608285205535627,0.11157304337193108
962,1,2,0,2,0,0,0,1,0,-2.6398270132881394,-0.7730577309085461,-0.07843985484123067,0.18537732543694224,0.4402390730304557,-0.18933245124033682,-0.09119958425309806,-0.015460346789172297
963,1,2,0,1,0,0,0,0,1,2.6553103462679535,1.7650892295438734,0.0007489980906452987,-0.625602993809117,0.8375290741796136,-0.864477633561101,0.7922489417655687,-0.3134159835578354
964,3,0,2,1,0,1,0,0,0,5.71313469037218,-0.7115035103636599,2.4203186994879378,2.5291878897132167,-0.09280856747574026,0.38309655318118196,-1.4267995645028793,-0.22317516915554156
965,2,1,0,2,0,0,0,0,1,-0.22374146548023593,-0.19477870399541783,-1.1939111180558957,-0.06865631106894984,-0.8209344137197797,-0.6368979698409429,-0.002516316122228574,0.013184373090995113
966,1,0,0,2,0,0,0,0,0,4.86132154128324,-1.1092982963262028,-1.4122541014867491,-0.36229623641472103,0.928988036825176,0.74654150103833,-0.4679300368518435,-1.1866291994906846
967,2,1,3,1,0,1,0,0,0,6.2134368822171,1.1544303641078169,-0.8703933744561233,1.9075756776314337,1.7737583831807404,0.4745946177429491,1.0758565948613719,-0.07944155046517534
968,1,2,0,0,0,0,1,0,0,4.427717503712645,-0.779649168189789,0.25605830158735016,0.7244353714171764,-1.1654310883851304,0.8941833840744836,-0.012537769198943923,1.9440267122608847
969,3,0,0,2,0,0,0,1,1,-2.561013827999463,-0.718997825664337,-0.17278928017935619,-0.08137398450179403,-0.30477280477585944,-0.035035176126154664,0.06204942336056266,-0.025810760108300357
970,3,0,4,1,0,1,0,0,0,4.199459091230976,-1.1237293714747825,-2.468301045761751,0.0764924689985131,-0.23523365415813696,0.16357138632031204,0.47909063626663345,-0.3351564362888046
971,2,1,0,0,0,0,0,1,0,-3.048152251096169,-1.1320562145465016,0.07903160403211862,0.04005316472853904,0.31723484685660525,0.21620281639845593,-0.2833574238911883,-0.02703636706443183
972,1,1,1,2,0,0,1,1,0,-0.9830805896867183,2.815892510611528,-0.25089068869319264,-0.418566551109126,0.8383187600038583,-0.5287910534628036,0.07539774976674896,0.13251623779978391
973,1,2,0,1,0,0,1,1,0,1.9082143119156714,0.6240761596558972,1.116640200901527,-0.7336856398951977,-1.3180384668850347,-0.15779547071308697,-0.870417235775615,1.207783723282966
974,3,1,0,1,0,0,0,1,1,-1.4750827161355187,-1.1708815536480346,-0.6787193792020978,0.059863565719759475,-1.1891365275338706,-0.06748727018242648,0.24954706217921227,-0.2205356096815467
975,1,2,0,1,0,0,1,0,0,-2.7354176035330346,-1.2166842691350344,-0.12335588928456231,0.13285157795734043,0.20818204070393817,0.04552587371708258,0.009141906990748249,-0.06284564409793109
976,1,0,1,1,0,0,1,0,0,2.8748833650421646,0.4922807010147797,-1.3849234986807513,-0.9286578818651678,1.3873895306779298,-0.2599685742104912,0.526297185122853,1.257895368401254
977,3,2,0,1,0,0,1,1,1,-2.413104327078907,-0.342460356097184,0.4695143432469546,-0.18306339329085985,-0.4625928948376238,0.3243343209580351,0.18645911482044333,-0.16890856815697294
978,2,0,1,1,0,0,0,1,0,1.8571010944140816,0.9923414116628806,0.6911177927605451,0.07545292459263746,0.5973677040785949,0.5855292077949513,0.5850475624760708,1.2044794194385997
979,3,1,0,1,0,0,0,0,1,-0.9240824829052995,0.4743063188716804,-0.39372885761900356,0.019043903561148698,-1.442487162208095,-0.10885122954378401,-0.2374718397139895,-0.04275095092388298
980,3,1,2,2,0,1,0,0,1,0.7236082743784688,0.13657138591152657,-0.9407083424316948,0.17232582477265757,0.22309642368676216,-0.6576584615600196,-0.3079114653699583,0.1944979696450338
981,1,0,2,2,0,1,1,0,0,3.460515675098604,-0.9558532771499365,-2.162628588309306,0.02645732805637515,0.7268806066971336,0.9469389595102209,-0.05049432898494936,0.8293498834879232
982,1,0,2,0,0,1,0,1,1,0.3903348896690956,2.6831649380016263,0.9335878791044326,2.147791995233291,0.017028031984828756,0.4921542022745173,0.3883438512375012,-0.34717993679878767
983,1,0,0,1,0,0,1,1,0,-2.92750005282699,-0.23306451525817778,0.5671453423847117,-0.08961279935728739,0.547238233974016,0.05413643090111799,-0.11359922935973531,-0.11246492391977801
984,3,1,0,2,0,0,0,0,1,-1.7977472168328117,1.5897512807029226,0.0629090542150098,-0.021273948858221533,0.053025203578740174,0.4248995085568622,0.2088027209966414,-0.22630313417706932
985,3,1,1,1,0,1,1,0,1,0.08248904757786732,0.6306764567601844,1.305235039888842,-0.8757940807202188,-1.0300470215497397,1.7355001865721937,0.6607897073449558,-0.21225313589501676
986,3,3,0,2,0,0,0,0,1,1.903283865531184,0.1634109117000009,-0.47620418004083875,0.10230403355285167,-0.75344061667959,-0.5102623787068186,-0.17840158746748158,-0.44673211605859203
987,3,1,1,1,0,0,1,0,0,3.907793623192374,-0.0677622495197151,-0.6050282829093736,2.220506178670431,-1.205503633828871,-0.1378204778218134,-0.32824116553851596,0.2695071619080392
988,2,1,1,1,0,0,0,1,1,-3.000465120561476,0.6806583311707178,0.6437378012001734,0.01799415500709171,0.23463681613282122,0.6566038444313697,0.12701109722865014,-0.15650830205254937
989,2,1,0,2,0,0,1,1,1,-2.8583794205198885,-1.1182060210084104,-0.11804275279220865,0.12158448684647696,0.16971804401784055,0.0371295743731537,-0.004636583270651458,-0.007302665985218375
990,1,0,3,1,0,0,1,0,1,5.199550695025608,1.1991227421112827,1.5281548708988708,0.5373664152587472,1.8079836312997999,-1.0070804232094834,2.2729283901940303,2.3103745245989953
991,1,2,0,2,0,0,1,0,1,-1.6400474088620087,-1.6178962238211778,-0.8468627749790447,-0.0933279111495896,-1.1605490756016408,-0.23934598614509003,-0.027304188687818157,0.049551880140661725
992,1,1,0,1,0,0,1,1,0,-2.1063200149786967,2.4924296468026332,0.7400125949121629,-0.793562613591448,0.05756472554104935,0.587269084323689,0.06101225920343202,-0.4627973428157698
993,2,0,0,2,0,0,1,0,1,-2.6487861484882824,-0.3523809110614937,-0.014738081057905883,0.1965644463253877,0.8153622042569116,-0.29146428377484,-0.08568998847719325,0.19769996895765002
994,2,0,0,2,0,0,0,1,1,-2.4591050560744327,-0.3384067479051589,-0.20610430927696316,-0.3366049918411048,-0.6612287202222282,0.06609870704639854,0.015716449778371704,-0.030003667320377708
995,3,1,0,2,0,0,0,0,0,0.8652371487033986,-1.467768301353664,-0.12627115697255586,-0.731057658360175,-0.5498555481371652,-1.0702281721634181,-0.33702992093512574,-0.659954203356286
996,2,1,1,0,0,0,0,0,0,4.591215170298233,-1.098926272280553,1.5675940556669883,-0.7361488008666213,0.7245701196268161,-0.7410414386509744,0.7037502352839733,-0.6224086966317524
997,2,2,0,1,0,0,1,0,0,-0.8388489189340101,-1.4064937595961216,-0.9204689700701949,-0.09463629050843385,-1.2300673708234944,-0.5667478615731243,-0.07332553127034437,0.19738372001181614
998,2,0,0,1,0,0,0,1,0,-2.83061737222088,-0.8295279845751232,0.08571407199073872,0.0504728643918092,0.6332492389188948,-0.003927414946807492,-0.11385565425594874,0.052544143149399807
999,1,0,0,1,0,0,1,0,0,-2.2228868850591486,-0.7737575701799057,0.8266890164271654,-0.11942851917832284,0.5377383951310257,-0.17703888564016362,-0.5587645201508444,-0.2273695818589926
1000,2,2,0,1,0,0,0,1,0,-2.4532733087903864,0.04611018048445885,-0.05080917035801617,-0.28879234123744485,0.13820863242084144,0.21612620171276098,0.11736576109122504,-0.054275709761858255
1001,2,2,0,2,0,0,1,1,0,-2.953088383530336,-0.5670885481515396,-0.021755741824814143,0.008149214652852186,0.7734137807753607,-0.0871979067743692,-0.16791610060118042,0.10891012045291751
1002,3,2,0,2,0,1,1,1,2,1.1312829332339804,3.9728926417110526,-0.2893603271327187,0.6372693779611914,0.5518816008504869,0.4192280548932289,-0.20767309416081148,-0.4936854577468386
1003,2,1,0,2,0,0,1,0,1,-2.500701548653545,-1.173157335384479,-0.28671060650976365,0.16576556683420363,-0.14301522826512117,0.08665657228189057,-0.01794101497347388,0.012352796915662437
1004,1,2,0,1,0,0,0,1,0,-3.0022058268247487,-0.298657488556547,0.5639583500392531,0.06568334317370954,0.6849458537046271,0.42627658141190855,-0.140131295894155,0.13384943470344518
1005,2,0,0,2,0,0,0,0,1,1.6829087932361602,0.10984917922243685,1.4669122601918938,-0.34265971250648075,-0.7849780029453433,-0.38288440968962456,0.25492123742404793,0.5845601818537773
1006,1,1,1,1,0,1,1,1,0,-2.482539446286817,-0.7207113581667224,0.3010602854081878,0.3988521759044642,0.5713476813152407,0.18383467119673438,0.1499530992245208,-0.20495819968523252
1007,1,3,0,0,0,0,1,1,0,-3.0501820392675407,-0.07080406023344114,0.9025222152973028,0.1819004148428431,0.9297846828095613,0.4184454817464585,0.00013722784740569888,0.1161612108961651
1008,3,0,0,2,0,0,0,0,1,-2.548442645622972,-1.4464748724811607,-0.3247870143304049,0.07039340789180422,-0.4079094975446942,-0.10388530782889308,0.012143357171511599,-0.012264466379751348
1009,2,1,0,0,0,0,1,0,1,2.6906368438519257,2.4910482918895647,0.030984817483763426,-0.9439330577674021,0.2122629077200298,-0.01680428050748266,-1.188398078493982,0.9762053646430963
1010,2,0,1,1,0,1,1,0,0,4.213330368323318,-0.9017106717991497,0.9350505377286394,-1.1925949482784721,1.2752198255864373,0.4791580300471317,0.6273105266794726,-0.4373544311314399
1011,2,1,0,1,0,1,1,0,0,5.700626641872205,-1.1742978700584967,1.262815933745445,-1.8760868421811456,1.9243969124511706,0.6007245610497675,-0.6988719052566189,-1.1213793266773093
1012,2,0,0,1,0,0,1,0,0,2.4693709256338896,-1.2502133590137954,0.3476493680385596,-0.4874331723688331,-0.12465173961942502,0.04024302769414877,-0.5953388757954197,0.2521655996353689
1013,1,3,0,0,0,0,0,1,0,-2.7575365889477346,-0.8094808924007977,0.2660555403686404,0.1491031590420026,0.6269932149820882,-0.016101950800506543,-0.17951992068114794,-0.10339559962759666
1014,2,2,1,1,0,0,0,0,0,4.786412546113443,-1.3799171278617945,1.1730959200666347,0.6648655393379146,-0.08420728064997571,0.02605180694664457,1.57965707253573,-0.6579677462484446
1015,1,2,0,1,0,0,1,0,0,-1.3851605762149455,0.31353583551674197,1.0471726980435994,-0.009919009784255082,0.7409594211816808,-0.36362605842020645,-0.22190940966231817,0.16320216992682113
1016,3,1,0,2,0,0,1,1,1,-2.288139789333702,0.0813753804120599,-0.023988685680860024,-0.344720734156526,-1.0883983351739785,0.0840562916840132,0.14720853736040215,-0.07609969065424296
1017,2,0,0,2,0,0,1,1,1,-2.4553027175769198,0.03821881164093609,-0.17935113287765275,-0.2796934571138561,-0.17091155895850552,0.10553229346802043,-0.061995007281294194,-0.020917857826439977
1018,2,0,1,2,0,1,0,1,0,-2.3498323705218986,-1.176135325753157,-0.18577761181852467,0.20438351124457171,0.23432230278046629,0.29659702814803274,0.14864401316657128,-0.11420501593440845
1019,3,3,0,1,0,0,0,0,1,0.2947527658457253,1.4858813227716678,0.07205078899916567,1.0615891432571316,-0.9004133865387217,-0.1790287228425036,0.4716344863078802,-0.15855373093745387
1020,3,2,1,1,0,0,0,0,1,1.2418691178944548,0.5585361779568923,0.4709784214721649,3.0270387184356076,-1.2469558974826744,-0.3660884410904861,0.38304610770196057,-0.8421748119669162
1021,3,3,0,1,1,0,0,1,1,-2.7927580316805902,0.08464896366168008,0.04067508887747617,-0.2628112040256141,0.23037565009538455,0.25191969426130306,-0.025536846929308632,-0.07222575080018082
1022,1,2,0,1,0,0,1,0,0,-4.722232562926242,5.360504575316835,2.556424369607819,-2.3649454886949974,0.9348872665629677,4.300347254378541,0.0498041245287042,-0.9667473924790523
1023,2,2,1,1,0,0,1,0,0,2.406349765294559,-0.7400657892256723,0.6603833720042938,2.6656859033200635,-0.7170987863958644,0.5467722808620983,0.5882633908237398,-0.3806335339871596
1024,1,0,0,1,0,1,1,1,0,-2.7045309999909084,-1.124431218986359,-0.1399680239681442,0.18995973388878448,0.1937620207837953,0.20812361820664466,0.055831073546165344,-0.04585568009017852
1025,2,0,0,2,0,0,1,0,1,-2.5124705071604523,0.036681030722616366,-0.09326151772687255,-0.32142839155759356,-0.03223315108735216,0.37124046366074476,-0.0567186670452829,-0.01877083625204383
1026,2,3,0,2,0,0,0,0,1,-1.9677490653626484,-1.174935428507306,0.03482406228930699,0.30677969898085294,-0.43659104449044944,-0.3461993998553678,-0.10906620661256293,0.03155218427330216
1027,3,0,0,2,0,0,0,0,1,3.8169191846034853,-0.5470038764718491,0.36885441838696514,-1.3573929689528283,-0.08064748174772607,-0.6373562972147782,-1.001945316358748,1.3609926744818632
1028,1,2,0,1,0,1,1,1,0,-0.6612951646324076,2.465361584367148,2.1907114872375817,1.556775460548565,-0.5808670523675601,0.33045422338364133,0.6478541354671997,-0.21835412613528077
1029,2,3,1,1,0,0,0,0,1,0.010068700047511175,2.1193967806384664,-0.7642916931626066,-0.8752079414435736,-1.2180700450188102,-0.07501183527142094,-0.44147510502066023,0.22331530990290163
1030,2,1,1,0,0,0,0,0,0,4.591215170298233,-1.098926272280553,1.5675940556669883,-0.7361488008666213,0.7245701196268161,-0.7410414386509744,0.7037502352839733,-0.6224086966317524
1031,2,0,1,2,0,0,1,1,1,-3.2255015082132052,-0.7914015669215715,0.09676470544145555,0.07772672080430189,0.7389839688176925,0.14609536224784078,-0.11239820538530004,0.053998466716398165
1032,3,2,0,2,0,0,0,0,0,5.66935297127635,0.8536359358108161,-1.1203906828724748,2.486793885190785,1.429864383208472,1.7093547184262283,-0.4122821825798287,1.272468213975631
1033,2,0,0,0,0,1,0,1,1,-2.647309033967161,-0.7029765005856982,0.3176581077095142,0.31214055342130703,-0.04411381598728933,0.5992766022314985,0.16913997490272945,-0.07997279419029173
1034,1,2,0,2,0,0,0,1,0,-2.8984752143173376,-0.9231797122486743,0.020699090387740177,0.18147182205907575,0.3703787156378842,0.04326358638226753,-0.12209342116821778,0.060768463971759584
1035,1,2,0,1,0,0,1,0,0,2.019192798292233,-0.9789093486769805,-1.5062241757261308,-0.3221304422274214,-1.0566594884683724,0.2656850898130827,-1.0321034992009304,-0.14911919230028228
1036,2,3,0,1,0,0,0,0,1,-1.7465462792014337,1.249817375611524,-0.16697887046497784,-0.31403524427908397,0.42845127914830106,-0.15249363626269122,0.18224750360849096,-0.1586558958845035
1037,3,1,0,2,0,0,0,0,0,-0.9507088551145221,-0.24245397479988512,-0.9878769371238962,0.4601469193220645,0.5791226095381089,-0.9219835792112806,0.1680687704176223,-0.1388024232683739
1038,3,2,0,1,0,0,1,0,0,2.5709447571852735,-0.15930583298741313,-1.4527354978167122,0.4757909287647136,0.10978926552926019,0.4518616972745078,-0.10601298428214789,-0.09871739871871242
1039,1,2,0,1,0,0,1,0,0,2.571844897689584,-1.8244901260524604,0.5988307911368089,0.025608826298822294,-0.7534007586759791,1.0525276446460705,0.581594522393279,1.7491758152816905
1040,3,0,1,2,0,0,0,1,1,0.28425879237123536,4.299243923191826,-1.3331538455633727,-1.275573798883893,-1.3460827220743983,2.1835903438464,-0.36360451690018225,-0.2755465113580234
1041,3,1,1,1,0,0,1,0,2,2.112068874268516,1.8874373755761427,-0.4923227119744485,2.656780102131179,-0.6840220098017895,-0.38458511122209627,-0.5105439950711027,-0.06966607127327269
1042,1,0,0,2,0,1,1,0,0,1.0094697168473639,-0.15505420370726172,1.2750667549751924,-1.1097747864639678,-0.2824813277424503,-0.8164058670893622,-0.931654997336491,0.29877998207308093
1043,2,1,1,2,0,0,0,1,1,-2.525432708898038,-0.9050800450955112,0.014825168165782186,0.2238460226822886,-0.3404267638989268,0.37658669574769904,0.18081462183244865,-0.10938489151213036
1044,2,0,0,2,0,0,0,0,1,0.3974395348095789,-0.8247056874167237,-1.540694759376126,-0.06354915830232395,-0.9329263711828643,-0.5948141000824293,-0.3120365552347267,0.056157981769407825
1045,3,0,0,1,0,0,0,1,1,-3.0693562779916643,-0.16016938368174055,0.4538962331717916,-0.11289698253043425,-0.040863551498375374,0.6587563946202787,-0.07222407225865843,-0.053134808413404566
1046,1,0,2,1,0,1,1,0,0,5.2471487470718845,-1.117144483883886,0.9339144787944968,1.036625736306247,-0.4383656145433438,1.3952438407107224,-0.9397975026468893,-0.1511235047305083
1047,2,1,0,0,0,0,0,0,1,3.9580687241936845,3.729346922745529,0.6061110409491547,0.09631675152592473,-0.06887824472013467,1.4337948782580254,1.4817066707512248,-0.6958497044031303
1048,3,3,0,1,0,0,0,0,0,-3.0583806987432656,-0.9561004960419462,0.11457144368933421,0.10675426175032618,0.8229804540093069,0.13640698944220056,-0.004156946554483423,-0.10176184201299202
1049,1,3,0,1,1,0,0,0,0,2.5495729547391703,-1.128073160919945,-1.9472356759991576,-0.34650145794625337,-1.1187185673274433,0.041487749428353635,-0.7484516094400421,-0.4218454189109227
1050,2,2,0,2,0,0,1,1,0,-2.830838553772957,-0.07378850756166795,0.03592830897889013,-0.13679436533806577,0.580609906533203,-0.1166634839872889,-0.016586071507238877,0.08206136809041145
1051,2,0,0,1,0,0,1,0,1,3.6955192591541812,1.712043268095385,1.9298764867340397,0.7346229918791657,-1.2351926873848176,0.925935058726833,-0.5595986391153018,-1.0819751352998206
1052,3,2,0,1,0,0,1,0,1,0.6362593682454587,1.6876324191047845,-0.5246857610800066,-0.013847232882711258,0.09328690297894619,-1.0955817285769873,-0.13470243357294576,0.12184187000270298
1053,3,3,0,1,0,0,0,0,1,-2.362456378239362,-0.7850441455163958,-0.2666535193074148,-0.01037976104143313,-0.33011745165606443,-0.08514273144774434,0.10571277225349561,-0.06555010550476052
1054,3,0,0,1,0,0,1,0,0,-0.5195911927453927,0.5153478483048529,0.09707906017654065,1.779577836586496,0.05270765811038353,-1.1046446294717176,-8.281551817739205e-05,-0.1634725572265406
1055,3,1,1,1,0,0,1,0,0,6.23696535713255,-0.9879615051934854,1.1456391623920072,-0.4303592414915429,0.3522368438602449,0.22101255360107322,-0.9749369329604441,-1.9789375105927134
1056,1,0,2,2,0,0,0,0,0,4.08409803931036,-0.4275410336798061,-2.032143199417995,0.06872687667697251,-0.3181296251246062,-0.8404883834283926,0.016032829202187463,-0.11693418546679561
1057,1,0,0,0,0,0,1,1,1,-3.065352159116546,-0.5561359192519313,0.13556925457538957,-0.16109796971904294,0.16031645460762078,0.24356673397416284,-0.0942008708266443,0.013453701620858276
1058,2,0,0,2,0,0,1,1,0,-0.7263847631563204,0.09450606143152464,-0.3274095219191045,0.07195863043241063,-0.5686462265627301,-0.6493187179229146,-0.34082847078072437,0.23263520447175867
1059,1,2,0,2,0,0,0,1,0,-2.7009038025196785,-1.0904561655004776,-0.1650752245812594,0.11173653361823355,0.43272462526350375,0.01634278098719877,0.002750822185360782,-0.08135202388495014
1060,2,2,0,1,0,0,1,0,0,2.40538936945006,-1.2972966097173626,1.7216297191531218,0.3635979865550761,-0.24830384427127167,-0.37352649919943265,-0.11999548741402402,-1.1738412478101485
1061,2,0,0,1,0,1,0,1,0,-1.5291757495479767,2.193097059504749,0.4100124285757625,-0.7599177054111629,0.46429094310436,0.4507754861858656,0.32894809163855093,-0.046852650233994965
1062,3,0,0,1,0,1,0,0,0,3.7710731607730916,-1.1614693700926046,-0.23413091422488447,0.7417373996351407,0.6762212145856205,0.5996552518743768,1.2562391203174932,-0.8820782997357649
1063,1,3,0,1,0,0,1,1,0,-2.533953510518976,-1.6240008042323455,-0.37088896040275304,0.0007245789462403484,-0.5506211727066009,0.050345383980686234,-0.031535714428548564,0.00035908764312892263
1064,2,0,1,2,0,1,1,0,0,4.710271943203336,-0.28170018359282734,-0.3189079530097498,1.3136648143700138,0.9294143742612089,1.9236761166736858,-0.1881364945865857,0.0273419352591397
1065,1,1,0,1,0,0,0,0,1,1.0670687042029505,2.9949437421196135,-0.1865697679706936,1.8478910004503206,0.8588546740622468,-0.04537894055590784,0.3973345652642044,-0.10172930233244554
1066,2,0,0,1,0,0,1,1,1,-2.834561349838237,-1.0293111780756696,-0.014849912631927597,-0.13399265776964758,-0.6033948686782571,0.19154180621285488,-0.020647132692416546,0.027408912271480516
1067,3,2,4,2,0,1,1,0,0,2.126084545988972,-0.31980443224549715,0.4093614976638753,0.9286967548405425,0.6405235045198254,-0.8805335626020088,1.2398171690456836,0.636453856707842
1068,1,2,0,1,0,0,1,1,0,-2.646231601069954,-1.1880724751258405,-0.22506415521859705,0.09278973622537144,0.148637509435235,-0.00853679150539983,0.0583420199313121,-0.037981578390591575
1069,3,0,0,2,0,1,1,0,0,3.5943773167080866,-1.7958861232164645,1.8586483847578499,-0.5931700750714738,0.22624932565731434,0.9658617699178216,-1.4060210094435266,1.6003450639946728
